project_id,period,baseline_budget,baseline_duration_months,PV,EV,AC,CPI,SPI,forecast_duration_months,forecast_EAC,late_flag,overrun_flag,risk_state
73,17,970018.0619352538,17,1007982.3985322266,1022295.8586107206,965062.2190902255,1.0593056472301339,1.014200109148073,16.76197808170222,915711.2156171841,0,0,0
379,12,968549.9543057809,16,767391.7788525516,819842.8148727885,741103.655122277,1.1062458121833445,1.0683497497180185,14.97636893182505,875528.6968220925,0,0,1
227,13,1280882.1667335732,17,1037783.6253145831,1193198.4876708984,1136658.0979831566,1.049742653299233,1.1497565181848042,14.785739181404262,1220186.8359906042,0,0,1
261,3,903302.091647187,16,166111.3036572532,159852.23732282314,147454.9621535428,1.08407499475244,0.9623200456764537,16.626485203010557,833246.8657793049,0,0,1
11,10,1234215.730270536,13,938579.1039470983,841285.2781169787,967134.6971248627,0.8698739489111349,0.8963392372353483,14.503437381695967,1418844.3415456526,1,1,2
57,17,811452.4486945977,20,674545.1057026145,688643.9718773605,674577.7085482539,1.0208519539718832,1.0209012948957066,19.59053250299106,794877.6955732282,0,0,0
1,6,1092396.9133863244,22,296907.9921423851,284668.2390268852,306566.3020591526,0.928569895369511,0.9587759392154381,22.945924172859925,1176429.387635511,0,1,1
368,9,1235155.5717720627,17,691727.813942255,752487.5260313554,711371.1468338222,1.0577987726667497,1.0878376015311892,15.627332587209338,1167665.9150002508,0,0,0
40,7,1105602.261148248,13,587396.3316090631,580850.8794996615,610627.5782550154,0.9512359090618762,0.9888568386331738,13.146493498461286,1162279.7779350134,0,1,2
1,16,1130714.3166922284,18,1025550.2535636321,1068177.0200760083,1030935.9604955774,1.0361235430787852,1.0415647759475994,17.28169041010808,1091292.9488431194,0,0,0
80,12,900741.4602717783,16,710493.7046960341,690589.1959599124,708065.6710279805,0.9753180025763776,0.9719849611550924,16.461160037893837,923536.1778336916,0,0,1
234,12,1046406.6421746211,12,1043326.1652514362,1080291.4563153668,1036722.2311918512,1.042025938879913,1.0354302348537594,11.589385355059521,1004204.025189063,0,0,0
382,11,1137661.7517837912,20,633438.0253345731,638752.2894069224,606773.16436402,1.0527035915908063,1.0083895564519392,19.833604852444957,1080704.7310103686,0,0,1
95,13,884035.975726738,21,527335.6649124761,546494.7617948498,537048.2402901101,1.017589707583134,1.0363318814887166,20.263778790471036,868754.8322657489,0,0,0
233,3,795123.3219817149,18,128938.62896919793,121239.18430131393,126338.99065656276,0.9596339472972992,0.9402859738044577,19.143112309939966,828569.3979679336,1,0,1
20,4,658639.5394417371,20,131280.68475276825,125713.83268389203,133247.16157531133,0.9434634944387805,0.9575958026166616,20.88563874794496,698108.1338324903,0,1,2
102,1,1084245.8308211553,15,74681.39041453281,75292.12739975454,69852.92632608982,1.0778664740296384,1.0081779005697633,14.8783265250338,1005918.5037713136,0,0,1
257,17,1038963.4580406188,17,1066194.4983699438,1038251.0493222451,1086397.938323305,0.9556820872880452,0.9737914150838143,17.45753735006671,1087143.383621328,0,0,1
331,1,1078342.5326290282,25,45117.08998720083,42480.87354855488,49674.91032071148,0.8551776595929331,0.9415694487522619,26.551413741311606,1260957.3233500067,1,1,2
212,7,1058443.7301833516,17,449619.80387163913,459796.81848157855,456181.1327267631,1.007925987059577,1.0226347116437176,16.62372673882279,1050120.4887782983,0,0,1
313,13,1087091.426162942,13,1115088.8143801657,1207357.1330644777,1071584.461184463,1.126702725541522,1.0827452643183408,12.006517533174668,964843.1671632446,0,0,0
303,14,778148.3369117342,18,604410.9459211351,592218.6943845783,656760.2945135891,0.901727311062841,0.9798278776735659,18.370573454939787,862953.0539499267,0,1,2
228,12,1046099.1004901575,17,735264.4477140227,706419.7305188333,800334.0993664063,0.882656044616965,0.9607696016244642,17.694148494349207,1185171.8536002547,0,1,2
143,15,1012327.6528101634,15,1034323.5892001585,1102174.6801508083,1015263.6124556455,1.0856044347782234,1.0655994813026735,14.076583428571876,932501.397727774,0,0,0
485,19,1079147.3844159313,19,1004449.1836627398,1025416.035158259,1047247.8530608155,0.9791531509577717,1.020873979327718,18.6115038533083,1102123.1799748067,0,0,2
207,1,1228809.6503311885,15,83845.89868998928,89657.16802898719,81447.95478587502,1.1007909070853164,1.069308927804381,14.02775157858225,1116297.0573447424,0,0,0
244,15,1177210.1953778109,15,1193475.1587006885,1061603.1599015067,1231875.8535249014,0.8617777163695718,0.889505870450837,16.86329511507035,1366025.3369477547,1,1,2
440,6,980667.4374400914,11,543736.0350275823,541828.754450967,544207.627916375,0.9956287392102238,0.9964922674721777,11.03872088029737,984973.0113435653,0,0,1
115,3,1006258.541990587,23,125693.80764704767,107810.14968281642,116675.29917987403,0.9240186263984588,0.8577204533858251,26.81526353861355,1089002.443503411,1,1,2
306,8,953152.2278396206,22,369452.38327503536,391045.6608536338,414140.18945492565,0.9442349977390797,1.058446713449737,20.78517484200656,1009443.8673867127,0,1,1
338,9,1148158.8448212033,17,590865.6484398387,548353.2810740819,562170.9626693088,0.9754208550195878,0.928050704118594,18.317964659210688,1177090.728491905,1,0,0
469,12,916021.5729097708,13,871207.7163834603,806124.4574424019,916652.5661343988,0.8794220266484354,0.9252953598583462,14.049567915254837,1041617.7274986162,1,1,1
209,4,917459.4353467402,12,305430.6541163372,284128.5500899878,325477.9060836573,0.8729580250432067,0.9302555138482089,12.899681669565526,1050977.7206084232,1,1,2
174,11,909089.2615158816,14,747769.8937847111,753926.9738791992,706975.2661032946,1.0664120939261328,1.0082339234912563,13.885666484541186,852474.6359251732,0,0,0
312,16,1057394.1496391867,19,860229.7389901727,835519.7574038646,969420.0086336682,0.8618759154574013,0.9712751367846045,19.56191328329405,1226851.9524391433,0,1,2
157,13,948329.9234387776,23,535391.7970079147,478368.59913971525,547120.2367435616,0.8743390703055449,0.8934925820924438,25.741679853834917,1084624.8962743664,1,1,1
246,15,1038004.5085743151,15,1044185.8596716744,1074147.8314176572,1068953.2161261558,1.0048595347421532,1.0286940983431856,14.581594299178926,1032984.6836161702,0,0,0
469,14,966608.361737418,22,589444.1288701978,525012.6724184335,661089.2102227957,0.7941631239776207,0.8906911557923874,24.699919671289532,1217140.8273102553,1,1,2
219,2,851609.3400847882,25,70403.64503143288,69385.19046375093,71131.39199179268,0.975451042371795,0.985534064788446,25.36695675290177,873041.6013643416,0,0,1
355,13,1106176.339565718,20,691560.9648562089,654898.2581675672,687894.5129128376,0.9520329728964544,0.9469855753118387,21.119645875718938,1161909.6933169232,1,1,1
414,13,805413.6129666262,13,815414.583881896,752250.9907830688,743166.620451748,1.0122238675437263,0.9225380630327606,14.09155949323508,795687.2375683571,1,0,1
132,8,1258690.1659739949,9,1123360.1271241026,1208836.369572266,1165121.8324973993,1.0375192841259924,1.0760897955911877,8.36361429768557,1213172.7913224448,0,0,0
371,6,1122892.3971102575,15,460740.4358378269,477661.82137033093,452000.32707134046,1.0567731763940522,1.0367265041578857,14.46861823233142,1062567.088371621,0,0,0
190,13,1093966.0129092352,15,918021.8579313898,842696.2690283909,993196.2561974688,0.848469034966685,0.9179479352782158,16.340796055555952,1289341.1165584724,1,1,1
102,11,1033651.0683164163,13,908972.9702984594,911901.4189442242,884729.0080826199,1.03071269350656,1.003221711471578,12.958252250074334,1002850.8184951713,0,0,0
453,2,751248.4458466624,24,62081.66837306159,58727.01386962758,60305.80837082955,0.9738201917219362,0.945963847439228,25.37094844054476,771444.7207325654,1,0,0
19,5,735216.9527045726,21,175095.14826729233,162215.89126314758,179499.2173260479,0.903713641093452,0.9264442382807555,22.667311352673153,813550.7967047989,1,1,1
6,18,956021.2620026857,25,711174.1372708658,723538.2002055456,696698.9615939565,1.038523437081325,1.0173854226225478,24.57279163245398,920558.19624976,0,0,1
143,11,620810.5632110336,11,614807.7252842432,588967.5269310226,571929.0525662757,1.0297912377213474,0.9579702770630054,11.482610957121098,602850.8890643907,0,0,0
291,7,950166.1274618389,23,278489.337543755,286723.0023941273,272709.58787240065,1.0513858520012265,1.029565458135641,22.339521803352735,903727.3286998068,0,0,1
320,8,1120652.5446403688,23,381869.18529669545,368262.93982012983,368400.88484171155,0.9996255573011422,0.9643693547412207,23.84978316339369,1121072.321986228,0,0,1
406,4,905905.4144557297,20,182068.22401900325,174550.99160808098,180170.60897321854,0.9688094667761661,0.9587120023198685,20.861322223571285,935070.7703860931,0,0,1
12,5,953238.050376633,22,212251.33814135814,217333.43683406472,195954.23392895894,1.109103041442098,1.0239437769260231,21.485554671806394,859467.5289477131,0,0,1
114,14,937499.47319859,14,939776.9804005275,944278.8650772165,931312.6614626549,1.0139225033129022,1.004790375557795,13.933254478306583,924626.35964326,0,0,1
174,6,1207733.5750903906,19,397527.1102606272,407694.5681867905,403494.5418711007,1.010409127955519,1.02557676612168,18.52616072012862,1195291.6315533903,0,0,1
453,11,894704.4839323307,18,539373.1522778382,552480.1098316371,519439.8959326281,1.0636073858741386,1.0243003521744578,17.57297062505965,841198.0734761512,0,0,0
463,10,953584.479178964,25,393147.3650738681,371907.65087958163,399828.78142765845,0.9301672819841044,0.9459751836558902,26.427754588004127,1025175.2535790222,1,1,1
182,17,1036830.7577159831,22,809169.6212493529,797879.9909056616,850261.5228219292,0.9383936230085789,0.9860478816218283,22.311289755843212,1104899.6202593592,0,1,1
403,8,1077064.8229796635,8,1063414.427251666,1154508.519487369,1041654.4080115638,1.1083412220097402,1.0856618923923484,7.3687766477382,971780.8934568331,0,0,1
274,14,1293756.0333589364,17,1022045.1491726825,953621.7284564652,1043023.7494878079,0.9142857283209085,0.9330524480531959,18.21976892667751,1415045.6397639802,1,1,2
434,13,1122078.2769914048,19,735956.1016367517,716154.1300209255,697130.7118914527,1.0272881653396946,0.9730935424384866,19.52535822238392,1092272.173329638,0,0,0
296,15,1217578.3600196408,21,868448.1572467638,799319.7667230279,974650.1546581642,0.8201094135191213,0.920400095334541,22.816164520677344,1484653.559571966,1,1,2
449,13,774615.2122803745,13,790774.7505576473,839958.9737877434,836190.1167207175,1.004507177245536,1.0621975135086341,12.238778414250476,771139.5496490633,0,0,0
252,10,1171529.1130085515,15,761547.0093920587,766495.3117450008,753835.6936987636,1.0167936039007672,1.0064976978333777,14.903163745222196,1152179.8608037718,0,0,1
80,5,869116.1336377652,17,239475.7026284653,244288.08150382177,232622.61156546563,1.0501476183241678,1.020095478675023,16.665106703620413,827613.2978568348,0,0,0
146,6,1086651.344330049,20,313343.79107376345,342423.0330573482,297977.9928486131,1.149155445285905,1.0928029940658353,18.301560398904904,945608.6631166723,0,0,1
405,2,949869.1967439003,15,125517.0678674947,118749.59165097616,130975.79981809059,0.9066529222643027,0.9460832193462103,15.854842040603714,1047665.731194764,1,1,1
32,1,1221011.9622162634,18,67684.99715184073,64924.035934579624,64423.34111169201,1.007771947468846,0.9592086676007784,18.765468461646115,1211595.5055933024,0,0,1
292,15,1105361.8240005272,15,1110394.723531183,1150804.7729900954,1139232.42841298,1.0101580189331834,1.0363925085400296,14.473280997689342,1094246.4478655404,0,0,1
186,10,918246.5980124846,21,435236.47876289143,383381.4425666044,455709.1337716178,0.8412854036819438,0.8808577894397113,23.840397680262903,1091480.4821214238,1,1,2
364,9,722169.351204572,21,312263.98223897646,331538.9170688941,305356.35560742684,1.0857442819861531,1.0617264107493718,19.779106733511597,665137.6048543465,0,0,0
402,10,1148668.415055863,28,418551.2009331124,440902.46268375346,406892.4922378206,1.083584659571587,1.0534014995078533,26.580558327552726,1060063.3784442907,0,0,1
45,10,1066741.3093816931,19,566173.3039225491,585887.794978453,592644.9847603088,0.9885982502921395,1.0348205945411384,18.36067053577051,1079044.3024418277,0,0,1
425,4,869916.3510735435,14,258632.33837696892,270483.97350430465,259651.8592251438,1.0417178383065933,1.0458242584887487,13.386570340441779,835078.6739791952,0,0,0
5,11,1068907.8657574917,20,590337.4875092887,613460.094802713,591047.4204199878,1.0379202642772711,1.0391684549646028,19.246157737420216,1029855.4740154322,0,0,0
56,10,776791.4884102221,22,339235.43314544804,339899.7806366857,354183.11488628737,0.9596724585411492,1.001958367040488,21.957000134628355,809433.9704101392,0,0,0
26,4,1160269.3100866447,18,275921.1574204409,267490.48394922115,276492.7709503648,0.9674411487497453,0.9694453533392028,18.567317835915105,1199317.7172441934,0,0,2
249,2,1128346.2067582316,16,135106.70792080878,141209.5744988408,129297.67297111065,1.0921277332685768,1.0451707148516205,15.308503933992705,1033163.2211016731,0,0,1
112,16,828109.3647489855,22,651547.3668638085,594148.1397877884,585076.830381018,1.0155044755418923,0.9119032168723075,24.12536724616098,815465.9922174058,1,0,2
414,11,983860.669756615,11,961118.1832531348,977023.0312357402,905112.1499346028,1.0794496917385688,1.0165482749777677,10.820932237812881,911446.5243600213,0,0,0
180,4,949254.5173840043,24,159023.02059346953,156422.1265777615,180574.51294342006,0.8662469804184032,0.983644544003745,24.39905771480457,1095824.3305223505,0,1,2
391,8,874599.6103351625,16,437996.17483240046,424854.86015550303,445096.11420257326,0.9545238581034703,0.9699967364282897,16.49490085803279,916267.9412465309,0,0,2
324,11,917885.915186928,18,545230.3813728238,510619.1645178982,529030.4726872747,0.9651980195472408,0.9365200142226506,19.22009111032264,950981.9711580985,1,0,2
365,10,858545.1017290396,12,725512.9063139299,734444.9094481799,738345.2432805264,0.9947174660257619,1.0123112946117392,11.854061160704985,863104.4804704417,0,0,1
258,4,999451.1215746503,16,266139.2146548152,269324.55614329514,264670.23105826107,1.0175853743219407,1.0119687040206058,15.810765625884619,982179.1338546172,0,0,2
371,12,1158154.9908624927,24,548290.0481609936,549177.669922222,568703.0561837598,0.9656668167170378,1.001618890884862,23.96120941648538,1199331.8718353126,0,0,2
201,14,1186313.9218221607,16,1069610.8494521705,1138933.167262371,1068272.9415449493,1.066144355968833,1.0648107840769432,15.026143836315468,1112714.1603109895,0,0,1
200,11,979847.6206252561,14,749015.3967985893,692441.9405645042,722061.7328919467,0.9589788643017938,0.9244695683481422,15.143819201118147,1021761.4351059304,1,0,2
202,6,1012029.8824704583,18,336768.68102542346,345409.7072031234,333634.4000735717,1.0352940438005045,1.0256586394892453,17.549698610215568,977528.9334760926,0,0,1
156,6,1074922.37909335,16,405320.60982991976,325985.8212609215,441309.6528963665,0.7386782027572674,0.8042665814543981,19.8939013120082,1455197.1008227703,1,1,2
173,4,1074612.9242134811,12,364807.8257734696,370662.10526922066,375774.23814450734,0.9863957335113517,1.0160475710282222,11.81047063363009,1089433.8729427545,0,0,1
470,7,904210.722785597,20,313582.34500887804,323316.69502092485,323579.3109073915,0.9991884033446693,1.0310424045453555,19.397844270836877,904945.1732614737,0,0,1
276,10,848636.9034505452,18,493417.3064545129,538885.7513829746,497455.22268874047,1.0832849406431044,1.0921500813483391,16.481251347596555,783392.1359109287,0,0,1
211,3,1200601.2056849415,24,154057.1080661041,141275.43965557363,165575.1466882002,0.8532406129865243,0.9170329199932404,26.17136143834063,1407107.4295005496,1,1,1
44,2,987158.9053388279,10,189599.94032103807,171135.68096539605,191125.24797221416,0.8954111650925146,0.9026146351925132,11.07892516928574,1102464.369245199,1,1,2
344,2,1092788.1420828202,21,103737.11215267793,112209.63691814087,89295.82531989158,1.2566056309593792,1.0816730347476153,19.41436952331893,869634.9237656293,0,0,1
470,9,612758.5831670009,17,332218.91869881575,325337.78050424054,314343.5708260985,1.034975137710783,0.9792873379350996,17.359562756979752,592051.5004083434,0,0,0
412,12,1251986.2684363048,17,910772.908831572,918452.9037547414,936176.0060262248,0.9810686215440273,1.0084323928047245,16.857848003789705,1276145.461125748,0,0,1
277,4,1151118.2443949557,16,294476.32076485216,313947.169857156,293660.79927827546,1.069080962214698,1.0661202538857169,15.007687867934573,1076736.2670178975,0,0,1
367,5,831942.1025793959,18,242067.7727596549,224053.38721269992,266665.0677138099,0.8402052399797575,0.9255812314808168,19.447239623908754,990165.334602578,1,1,2
174,3,1212488.3094241633,23,160901.45243053144,149399.38163252297,162564.2941260852,0.919017195231374,0.9285148106231393,24.770741119965955,1319331.4724855656,1,1,1
59,3,959398.9366984458,17,168773.46539572038,158431.03653467802,179768.54340513836,0.8813056696889805,0.9387200539089919,18.10976545052923,1088610.8755399531,1,1,2
369,12,988417.7120832533,21,559171.6766204309,561875.7181188232,570407.4225519275,0.985042788547641,1.0048357983986873,20.89893695414289,1003426.1694769507,0,0,1
59,7,1063967.1124297413,15,513043.45771502727,498074.8151194017,555021.320176618,0.8973976260243572,0.970823831060448,15.450795005325771,1185613.9146961183,0,1,1
433,6,1091767.3413117656,19,363305.1882110678,349978.32639958744,360315.45594836114,0.9713108905595902,0.9633177222788849,19.72350301523822,1124014.3108894601,0,0,2
168,5,845760.340101795,18,240370.11994341438,255638.26372755534,243407.98635499913,1.0502459987270876,1.063519308422092,16.924939545014936,805297.3694990203,0,0,0
289,12,1093159.6876859341,12,1143888.4684300432,1174496.05530401,1142407.1520085917,1.028088850143313,1.0267574922894143,11.687277755571065,1063293.0096786385,0,0,0
24,4,1115478.5339583033,10,449099.7761114336,471351.20639201545,443182.88797205355,1.0635591291641615,1.0495467409786923,9.527922492213253,1048816.6603721832,0,0,0
153,15,1108390.4044915023,19,885622.9821589626,903535.9235908674,909070.3713174927,0.9939119699626726,1.0202263737422856,18.623317813581142,1115179.6517081177,0,0,1
262,5,1101406.4686233993,23,248693.63120729843,232835.35767512117,237394.65659446642,0.9807944332667363,0.9362336966363299,24.566515905840234,1122973.8172095246,1,0,0
392,14,955590.0209300747,16,839894.3379306691,860565.4802423153,815564.7258773322,1.055177416257887,1.0246115986000999,15.615673316464877,905620.2361864491,0,0,0
78,14,963371.9621347496,14,981355.9610730471,972116.3767770691,1008376.6129886558,0.9640409785941806,0.9905848798372049,14.133064500541128,999306.0290233652,0,0,0
487,18,876426.681642015,18,874998.3573321684,795672.7277755584,956797.0683623292,0.8316002986270077,0.9093419674541214,19.79453345851229,1053903.7601225213,1,1,1
66,5,1272201.3023393454,18,372280.3398096426,377996.8600886709,371058.68918190873,1.0186983113697166,1.0153554181291211,17.727782487403804,1248849.9177237027,0,0,1
169,8,738918.5853965802,19,313089.55270086805,322099.1562414671,336508.1183616836,0.957180937594113,1.0287764425956654,18.468541087567914,771973.7788070266,0,0,1
358,2,1058596.417609781,18,127375.27023459865,129519.38531672464,149241.58729338192,0.8678504943941195,1.0168330561982477,17.702020887576865,1219791.224926165,0,1,2
338,8,1026404.736378333,13,680915.1939604138,709120.4904995577,696255.4447422177,1.0184774795723188,1.0414226276477885,12.48292446781426,1007783.4384804885,0,0,1
365,15,754123.3134176281,16,722196.555791428,732160.3836191554,642696.8970529183,1.1392001221360664,1.0137965596039273,15.7822591213477,661976.1521826412,0,0,1
338,2,1068442.4653481876,24,90408.0323361429,91522.72673929334,94485.2032616026,0.9686461327271848,1.0123295947754503,23.70769374308726,1103026.615447305,0,0,1
380,3,1144996.9355019946,14,245886.1441426862,259612.5582705061,261296.252664388,0.9935563775725308,1.0558242684868593,13.25978235001542,1152422.712337135,0,0,1
233,1,914752.8648422365,15,62882.3284893078,58806.30070848915,72993.25786551677,0.8056401704501838,0.935180075567467,16.039691597255217,1135436.015226353,1,1,2
368,11,899456.3940956994,19,529190.041435629,508295.8577914407,557859.1825962607,0.9111544161124072,0.9605166726352127,19.781020508340376,987161.3177636571,0,1,1
270,4,1213750.8340449657,8,614486.0185076058,607258.7647809088,544925.9018811787,1.114387777649303,0.9882385383735017,8.095211519646712,1089163.8067004466,0,0,1
318,13,909214.3590405382,20,596162.7735359976,571546.1538409443,581834.8475191721,0.9823168142607877,0.9587082240156565,20.861404438805966,925581.5902171435,0,0,1
255,9,1000779.9707571071,16,564959.0896888563,522003.3459777425,572388.960504788,0.9119731196726601,0.9239666296284018,17.316642708660197,1097378.803353681,1,1,1
309,2,1030831.058926933,20,104916.31877403386,109986.30626154534,109470.5840937261,1.0047110570578275,1.0483241076960685,19.078069323383744,1025997.526040566,0,0,1
13,9,1034422.257319541,20,470718.21045332536,458399.15529299784,467536.9114181789,0.9804555407241249,0.9738292360763701,20.53748158207026,1055042.4923455054,0,0,0
430,12,1068812.2805552592,24,532459.6069359357,539771.2661362927,511533.41934827756,1.055202349875775,1.013731857036879,23.674899662472473,1012897.934392476,0,0,1
192,15,785831.9248030314,18,637221.8662095134,633665.0268199068,631378.1264860492,1.003622077227454,0.9944182088245586,18.101036204150674,782995.8533534091,0,0,0
187,4,882659.9616964496,19,177343.33553505808,185258.52848703007,174191.34435764787,1.0635346387054638,1.0446320293237479,18.188222710632207,829930.6196277958,0,0,0
282,1,889779.8133747464,23,39234.26772635439,39379.03003612528,38681.59130281798,1.0180302492688944,1.0036896906240371,22.91544908237516,874020.9969337827,0,0,1
427,15,1256844.2927041643,15,1238387.3373866503,1323088.3705767093,1152923.1167140838,1.147594623956894,1.0683962364867217,14.039734966987059,1095198.832816573,0,0,1
406,12,887781.1447643816,20,554530.1190237897,564043.2135999363,605321.8640293551,0.9318071048109093,1.01715523512572,19.662682065956243,952752.0665819972,0,1,2
435,13,775724.6494584812,14,705516.8706692632,750691.8639013112,705966.4069105568,1.0633535201575404,1.0640310602199978,13.157510643632317,729507.7645894794,0,0,1
377,10,1127699.5121663397,10,1135359.9468315758,1117095.909287179,1254417.4999995905,0.8905295958383422,0.9839134385572029,10.1634956980198,1266324.575214961,0,1,1
383,14,984507.1749365116,17,798221.0803862178,825170.612786573,712695.1807327835,1.1578170234547451,1.0337619903339508,16.444791121124748,850313.2662524653,0,0,0
117,11,1143776.9288586224,14,902218.9629161195,894554.8295454913,858050.9182209334,1.042542826479627,0.9915052402070375,14.119945545700437,1097103.0635938807,0,0,0
178,12,965100.4760418005,16,721148.2675616442,778788.5891421264,663474.7160899198,1.1738029652912625,1.0799285308905704,14.81579525156678,822199.7256603662,0,0,1
401,5,1338258.0375281402,17,406295.1097232673,398994.5959954474,367944.06754788465,1.0843892623530935,0.9820314998799952,17.31105366994583,1234112.2178065088,0,0,0
220,7,961064.3026568283,9,703836.8032300421,708467.9761090098,716945.6349599202,0.9881753114357349,1.0065798958760246,8.941168045252201,972564.575875189,0,0,0
119,4,1015196.9790581989,22,184252.10164524283,188943.758907281,178147.3730326034,1.0606036771179428,1.0254632496462452,21.453718607262967,957187.8741896022,0,0,1
117,2,1080982.7480873847,19,114158.71549020584,120865.04793411514,113080.57079944338,1.0688400940996141,1.0587456894124274,17.945763737224222,1011360.5899093817,0,0,0
494,3,802964.8102868623,19,124206.0321982411,121722.49020860267,123179.1242755408,0.9881746677815327,0.9800046588262756,19.387662934945403,812573.7650101177,0,0,1
189,22,1207889.3416709085,23,1209190.1205712466,1163734.0960236148,1149683.3843213972,1.0122213749401197,0.9624078763344862,23.8983912804204,1193305.507643883,0,0,1
399,1,685571.2184597004,18,37481.05612618278,38650.9041913328,31667.35629413707,1.2205282888893592,1.0312117156253984,17.45519346537248,561700.3921175377,0,0,0
186,3,970730.7333840745,17,176209.51022588255,139733.2647382068,168055.84069776116,0.8314692554453321,0.7929950237026542,21.437713342290046,1167488.427295071,1,1,2
410,10,877122.569834189,20,445719.15925597696,443874.34774527996,465063.690825435,0.9544377608956176,0.9958610450720214,20.083123141495694,918993.993920695,0,0,1
352,7,1224794.1542110161,15,533689.6860004816,503956.3247842699,555432.406047117,0.9073225099896667,0.9442871728718684,15.884998156207477,1349899.4466972556,1,1,1
109,18,752471.5162051925,18,743132.5249461463,729420.9212950192,691492.2875910868,1.0548504074225646,0.981548911949291,18.338362745727256,713344.2912002957,0,0,2
291,9,1054098.0210332882,21,463893.4124055717,447453.6378072253,535913.826404913,0.8349357970644127,0.9645613105107569,21.771555391206835,1262489.9120859802,0,1,2
299,11,994004.6366273,16,665105.4966027352,672564.3258041715,635618.3323820347,1.05812606644569,1.011214505427387,15.822557839236737,939400.9543363979,0,0,0
254,4,906107.2566586034,22,152090.55465128407,132272.13383891954,164213.19554053046,0.8054902859878434,0.86969328333502,25.29627447004813,1124913.9467242172,1,1,2
414,6,882019.5100748222,20,265742.81181878713,275567.7269454465,267394.4741314194,1.0305662741931239,1.0369715179101782,19.286932817890943,855859.0865642236,0,0,1
165,6,937663.9168332876,20,289194.39358664217,316307.6530904083,273726.96170575806,1.1555589961591808,1.09375444374112,18.285639993919684,811437.5120178825,0,0,2
427,12,1190350.1812904407,12,1142762.8160808848,1165420.0215482567,1057064.9628526003,1.1025055814954352,1.019826691198332,11.766705170169237,1079677.2381649564,0,0,0
270,3,939517.7265490534,21,130846.08781253212,128690.04637079047,128285.85936574779,1.0031506746498875,0.9835223087079937,21.351828844214726,936566.9089311606,0,0,0
34,8,1112464.8330487185,19,462874.7779937149,465510.2757540886,487847.09535443963,0.9542134824352649,1.0056937597071005,18.892431037390132,1165844.8067717273,0,0,1
20,11,986601.9395948899,11,990601.331385824,979337.2327384234,910607.7532623664,1.0754764927377622,0.9886290293678058,11.12651932447717,917362.6260146041,0,0,1
96,17,997406.8835663518,17,985285.2429607792,994157.5983128177,904689.7038792155,1.0988934593264112,1.0090048596743184,16.848283570692786,907646.5740161311,0,0,0
174,5,914515.9837220284,15,281418.75906246254,303963.35320253135,286605.3097885165,1.0605642771476327,1.0801104880682986,13.887468148583986,862291.8982162983,0,0,1
384,17,731273.2929532304,20,637599.2342674268,587671.8294225828,647403.7408316602,0.9077362275782569,0.9216946913334857,21.699159372464738,805601.0884397435,1,1,2
350,13,1202370.7167994347,14,1142379.9308550635,1096982.88263559,1210689.5278203422,0.9060810863793763,0.9602609893667388,14.579369728674024,1327001.2307662296,0,1,1
67,11,1152821.6864810113,14,887455.810670802,911374.5573535727,881179.63787047,1.034266474377545,1.026952042451208,13.632574279304928,1114627.3373840302,0,0,0
190,10,1189453.6865171536,18,655923.0249253332,649000.4194308656,588503.6839788461,1.10279754757524,0.9894460093160234,18.19199817930733,1078578.4654059554,0,0,1
400,15,1263038.5062271182,25,765951.0640218891,778273.6213890354,729961.9135839844,1.066183874673473,1.0160879172912725,24.60417014567597,1184634.7860156235,0,0,1
59,12,1075790.1273899155,12,1133397.014444844,1142929.212424453,1181814.8656248609,0.9670966626571855,1.0084102903555627,11.899918232457576,1112391.5208579926,0,0,1
21,7,883359.1108377599,15,399160.3882693757,396280.7578418082,374877.0984544948,1.057095137247792,0.9927857810739873,15.108999631091741,835647.6912169289,0,0,1
141,12,1002681.7648762603,20,616443.6156846986,581139.5641580225,676369.168719381,0.8592046932865618,0.9427294717174368,21.214993908660336,1166988.2307566097,1,1,2
303,4,997923.1227455754,17,243634.94995358898,222299.85063165353,230090.75663599372,0.9661398566450651,0.9124300543661751,18.63156514699546,1032897.1689573787,1,0,2
183,5,982185.6662698886,25,194908.52716854034,208504.28900876478,199286.75131394397,1.046252636635639,1.0697545768660393,23.369846262532647,938765.2961413163,0,0,1
162,4,1024264.3594353865,21,197019.1551121335,183701.1071975419,219098.25708959703,0.8384416637436783,0.9324022686676753,22.522467722013634,1221628.65197085,1,1,2
492,11,993678.5486512539,20,538194.7118729297,530454.5208781713,496621.1736997448,1.0681270734519306,0.9856182329108691,20.29183240749629,930299.9365421224,0,0,1
481,17,957907.5228344549,17,909882.0458593091,833352.0180227957,978226.7152500227,0.8519006944211304,0.9158901660003225,18.561177563723305,1124435.6638133235,1,1,2
401,6,1116826.588544988,13,514469.2495577433,535728.0034229598,524720.4749702899,1.0209778900914686,1.0413217191960285,12.484134115666855,1093879.308635109,0,0,1
63,6,890393.1287198169,18,296638.78652434674,290857.21482992906,297719.5638066273,0.9769502921173315,0.9805097244289626,18.357798552669113,911400.6474066143,0,0,1
449,13,1157171.9839480526,13,1143195.3247311763,1078166.824118558,1164068.7829090205,0.9262054269887794,0.9431168941948659,13.78408135833261,1249368.6068221142,1,1,1
470,2,962661.3787520158,22,90119.64436853645,89754.12045201809,84928.35967345147,1.0568215469734916,0.9959440151025942,22.08959506396927,910902.4901213169,0,0,1
